Begin Header
Date,01/09/2004 14:31:00
X-Label,Nanometers
Y-Label,Arbitrary
NumPoints,1285
StartValue,380
EndValue,760
Steps,0,3
GaussFilter,0
NoiseFilter,True
AmplCorrection,True
DarkCorrection,True
AddCycles,1
Iterations,1
AutoExposure,False
MaxCycleTime,10
ExposureTime,500
CoolerFilter,False
CoolerTemp,292,3
End Header
nm,Value
456.4,0.004649
456.7,0.00626
457,0.004132
457.2,0.00355
457.5,0.006733
457.8,0.0058
458.1,0.004867
458.4,0.0051
458.7,0.005334
459,0.005605
459.3,0.005876
459.6,0.003932
459.9,0.003755
460.2,0.003705
460.5,0.004108
460.8,0.00451
461.1,0.002904
461.4,0.004146
461.7,0.00539
462,0.005508
462.3,0.007332
462.6,0.01026
462.9,0.01915
463.2,0.02017
463.5,0.0181
463.7,0.01604
464,0.01645
464.3,0.01687
464.6,0.02399
464.9,0.03103
465.2,0.03739
465.5,0.0356
465.8,0.02594
466.1,0.02023
466.4,0.01985
466.7,0.01666
467,0.01587
467.3,0.01508
467.6,0.0134
467.9,0.008753
468.2,0.009915
468.5,0.01012
468.8,0.01032
469.1,0.007757
469.4,0.007715
469.7,0.008347
470,0.00898
470.2,0.01039
470.5,0.02649
470.8,0.2165
471.1,0.5864
471.4,0.5757
471.7,0.5651
472,0.1614
472.3,0.03191
472.6,0.01265
472.9,0.01021
473.2,0.007555
473.5,0.006708
473.8,0.006509
474.1,0.006313
474.4,0.005414
474.7,0.005769
475,0.006126
475.3,0.00533
475.6,0.005094
475.9,0.004857
476.2,0.00364
476.4,0.003659
476.7,0.00368
477,0.004088
477.3,0.003579
477.6,0.00307
477.9,0.004396
478.2,0.005723
478.5,0.005956
478.8,0.005151
479.1,0.004901
479.4,0.004651
479.7,0.002223
480,0.001215
480.3,0.001244
480.6,0.001273
480.9,0.00456
481.2,0.00471
481.5,0.002635
481.8,0.0036
482.1,0.00368
482.4,0.00376
482.7,0.004481
482.9,0.005203
483.2,0.00583
483.5,0.005071
483.8,0.004314
484.1,0.00446
484.4,0.004609
484.7,0.004149
485,0.005985
485.3,0.004504
485.6,0.003026
485.9,0.004218
486.2,0.005411
486.5,0.005464
486.8,0.005517
487.1,0.006563
487.4,0.005525
487.7,0.004489
488,0.003692
488.3,0.00286
488.6,0.003341
488.9,0.003823
489.1,0.004287
489.4,0.00475
489.7,0.003497
490,0.005288
490.3,0.007082
490.6,0.007114
490.9,0.007854
491.2,0.01461
491.5,0.06777
491.8,0.5583
492.1,0.9587
492.4,1.002
492.7,0.6873
493,0.1489
493.3,0.03792
493.6,0.01906
493.9,0.01523
494.2,0.008686
494.5,0.008293
494.8,0.0079
495.1,0.008499
495.4,0.007326
495.6,0.006153
495.9,0.006382
496.2,0.006612
496.5,0.007698
496.8,0.006523
497.1,0.006929
497.4,0.007337
497.7,0.007135
498,0.008259
498.3,0.009385
498.6,0.009367
498.9,0.01043
499.2,0.0106
499.5,0.01077
499.8,0.01394
500.1,0.01696
500.4,0.02526
500.7,0.06009
501,0.5723
501.3,2
501.6,2
501.9,2
502.1,2
502.4,0.8143
502.7,0.09191
503,0.04778
503.3,0.02977
503.6,0.02581
503.9,0.03362
504.2,0.04143
504.5,0.1052
504.8,0.1302
505.1,0.1231
505.4,0.05691
505.7,0.02147
506,0.01396
506.3,0.008289
506.6,0.007902
506.9,0.007896
507.2,0.007135
507.5,0.006374
507.8,0.007996
508.1,0.007126
508.3,0.007231
508.6,0.007337
508.9,0.006519
509.2,0.007717
509.5,0.005899
509.8,0.005386
510.1,0.005519
510.4,0.005655
510.7,0.005748
511,0.005842
511.3,0.006006
511.6,0.006172
511.9,0.005193
512.2,0.005168
512.5,0.005145
512.8,0.003787
513.1,0.004554
513.4,0.005321
513.7,0.005393
514,0.005214
514.3,0.005035
514.6,0.005086
514.8,0.00514
515.1,0.005855
515.4,0.005605
515.7,0.005357
516,0.005275
516.3,0.005412
516.6,0.00555
516.9,0.004638
517.2,-0.000208
517.5,0.001538
517.8,0.003283
518.1,0.002101
518.4,0.0009196
518.7,0.001669
519,0.002421
519.3,0.002556
519.6,0.002692
519.9,0.002591
520.2,0.00249
520.5,0.002425
520.8,0.004151
521.1,0.003932
521.3,0.004571
521.6,0.004403
521.9,0.004235
522.2,0.004199
522.5,0.004163
522.8,0.004329
523.1,0.004497
523.4,0.005941
523.7,0.005393
524,0.004848
524.3,0.004916
524.6,0.004985
524.9,0.004294
525.2,0.004304
525.5,0.004315
525.8,0.00405
526.1,0.005071
526.4,0.003806
526.7,0.002543
527,0.002072
527.3,0.002209
527.5,0.002349
527.8,0.004106
528.1,0.002696
528.4,0.005119
528.7,0.004789
529,0.00446
529.3,0.00256
529.6,0.00174
529.9,0.0009768
530.2,0.003188
530.5,0.003671
530.8,0.003682
531.1,0.003694
531.4,0.003054
531.7,0.003749
532,0.00198
532.3,0.001748
532.6,0.002116
532.9,0.002486
533.2,0.00252
533.5,0.002169
533.8,0.002928
534,0.003157
534.3,0.003388
534.6,0.003577
534.9,0.003665
535.2,0.005668
535.5,0.004697
535.8,0.003728
536.1,0.003131
536.4,0.004447
536.7,0.004045
537,0.003644
537.3,0.003549
537.6,0.004256
537.9,0.002017
538.2,0.002249
538.5,0.002482
538.8,0.003106
539.1,0.003732
539.4,0.003217
539.7,0.002701
540,0.00219
540.2,0.002328
540.5,0.002465
540.8,0.002913
541.1,0.001551
541.4,0.001519
541.7,0.001711
542,0.001906
542.3,0.002934
542.6,0.002814
542.9,0.004268
543.2,0.002639
543.5,0.001011
543.8,0.0048
544.1,0.004365
544.4,0.005168
544.7,0.002619
545,0.002347
545.3,0.002076
545.6,0.004701
545.9,0.003413
546.2,0.004686
546.5,0.005958
546.8,0.006094
547,0.006916
547.3,0.004335
547.6,0.005517
547.9,0.004296
548.2,0.004188
548.5,0.005512
548.8,0.004571
549.1,0.003631
549.4,0.004813
549.7,0.004691
550,0.004789
550.3,0.004886
550.6,0.003943
550.9,0.002701
551.2,0.003062
551.5,0.003423
551.8,0.004102
552.1,0.004491
552.4,0.004111
552.7,0.005107
553,0.006103
553.3,0.005386
553.6,0.00467
553.9,0.004239
554.2,0.001761
554.5,0.001276
554.8,0.004829
555.1,0.004792
555.4,0.005838
555.6,0.005388
555.9,0.006239
556.2,0.006294
556.5,0.006351
556.8,0.007482
557.1,0.006204
557.4,0.006427
557.7,0.006653
558,0.006429
558.3,0.006357
558.6,0.007774
558.9,0.007853
559.2,0.007931
559.5,0.008085
559.8,0.008242
560.1,0.008934
560.4,0.007107
560.7,0.005281
561,0.005929
561.3,0.004445
561.6,0.006775
561.9,0.009106
562.2,0.007816
562.5,0.02005
562.8,0.01507
563.1,0.0101
563.4,0.008543
563.7,0.006986
564,0.008074
564.3,0.006803
564.5,0.007719
564.8,0.008635
565.1,0.007606
565.4,0.01008
565.7,0.008385
566,0.008703
566.3,0.009022
566.6,0.01179
566.9,0.01213
567.2,0.01247
567.5,0.01219
567.8,0.01143
568.1,0.0117
568.4,0.01198
568.7,0.01352
569,0.01434
569.3,0.01471
569.6,0.01509
569.9,0.01581
570.2,0.01599
570.5,0.01696
570.8,0.01793
571.1,0.02018
571.4,0.0237
571.7,0.02611
572,0.02853
572.3,0.04048
572.6,0.04323
572.9,0.05279
573.2,0.05586
573.4,0.03495
573.7,0.02502
574,0.02468
574.3,0.02434
574.6,0.02348
574.9,0.02312
575.2,0.02574
575.5,0.02585
575.8,0.02596
576.1,0.03157
576.4,0.03014
576.7,0.02827
577,0.03007
577.3,0.03187
577.6,0.03271
577.9,0.03368
578.2,0.03466
578.5,0.036
578.8,0.03819
579.1,0.03533
579.4,0.03397
579.7,0.03508
580,0.03619
580.3,0.03925
580.6,0.03734
580.9,0.04267
581.2,0.04313
581.5,0.04359
581.8,0.04658
582.1,0.04823
582.3,0.0501
582.6,0.05826
582.9,0.05991
583.2,0.06155
583.5,0.06844
583.8,0.07157
584.1,0.08177
584.4,0.08443
584.7,0.09989
585,0.1115
585.3,0.1383
585.6,0.1799
585.9,0.2487
586.2,0.3683
586.5,0.8642
586.8,2
587.1,2
587.4,2
587.7,2
588,2
588.3,2
588.6,2
588.9,2
589.2,0.5921
589.5,0.4092
589.8,0.3206
590.1,0.2666
590.4,0.2215
590.7,0.1778
590.9,0.1376
591.2,0.1348
591.5,0.1182
591.8,0.1157
592.1,0.102
592.4,0.09574
592.7,0.08739
593,0.08352
593.3,0.07966
593.6,0.07211
593.9,0.06456
594.2,0.05846
594.5,0.05843
594.8,0.05892
595.1,0.0594
595.4,0.05835
595.7,0.05993
596,0.0615
596.3,0.06384
596.6,0.06155
596.9,0.06045
597.2,0.05425
597.5,0.04481
597.8,0.04298
598.1,0.04183
598.4,0.0446
598.7,0.04736
599,0.04129
599.3,0.03587
599.6,0.03392
599.8,0.03734
600.1,0.03632
600.4,0.0353
600.7,0.03343
601,0.03155
601.3,0.02971
601.6,0.02946
601.9,0.02922
602.2,0.02909
602.5,0.02943
602.8,0.02978
603.1,0.02414
603.4,0.02239
603.7,0.02153
604,0.01791
604.3,0.01902
604.6,0.02013
604.9,0.02082
605.2,0.01891
605.5,0.01822
605.8,0.02055
606.1,0.01787
606.4,0.01519
606.7,0.01564
607,0.01609
607.3,0.01388
607.6,0.0179
607.9,0.01741
608.2,0.01692
608.5,0.01729
608.7,0.01766
609,0.01704
609.3,0.01845
609.6,0.01729
609.9,0.01733
610.2,0.01737
610.5,0.01845
610.8,0.01953
611.1,0.01764
611.4,0.01846
611.7,0.01929
612,0.0179
612.3,0.01652
612.6,0.01532
612.9,0.01603
613.2,0.01674
613.5,0.01564
613.8,0.01732
614.1,0.019
614.4,0.01857
614.7,0.01653
615,0.01556
615.3,0.0161
615.6,0.01664
615.9,0.01634
616.2,0.01604
616.5,0.01704
616.8,0.01804
617.1,0.01547
617.3,0.01581
617.6,0.01615
617.9,0.01262
618.2,0.01135
618.5,0.01456
618.8,0.01394
619.1,0.01411
619.4,0.01428
619.7,0.01293
620,0.01158
620.3,0.01227
620.6,0.01296
620.9,0.01279
621.2,0.01448
621.5,0.01617
621.8,0.01634
622.1,0.01507
622.4,0.01663
622.7,0.01434
623,0.01451
623.3,0.01469
623.6,0.0156
623.9,0.01651
624.2,0.0103
624.5,0.01135
624.8,0.01241
625.1,0.01233
625.4,0.01225
625.7,0.01319
626,0.01414
626.2,0.01441
626.5,0.01449
626.8,0.01307
627.1,0.01465
627.4,0.01227
627.7,0.01141
628,0.01056
628.3,0.01118
628.6,0.0118
628.9,0.01363
629.2,0.0127
629.5,0.01263
629.8,0.01257
630.1,0.0117
630.4,0.01172
630.7,0.01174
631,0.01314
631.3,0.01368
631.6,0.01333
631.9,0.008904
632.2,0.009657
632.5,0.01041
632.8,0.01087
633.1,0.01133
633.4,0.01698
633.7,0.01735
634,0.01658
634.3,0.01583
634.6,0.01508
634.9,0.01721
635.1,0.01935
635.4,0.01856
635.7,0.01755
636,0.01725
636.3,0.01891
636.6,0.01883
636.9,0.01875
637.2,0.01823
637.5,0.01751
637.8,0.01756
638.1,0.0176
638.4,0.01386
638.7,0.01271
639,0.02275
639.3,0.0328
639.6,0.05355
639.9,0.06368
640.2,0.06055
640.5,0.05742
640.8,0.03337
641.1,0.03091
641.4,0.02846
641.7,0.02691
642,0.02946
642.3,0.02365
642.6,0.02194
642.9,0.02251
643.2,0.02309
643.5,0.02351
643.8,0.02149
644,0.01985
644.3,0.0182
644.6,0.02076
644.9,0.01926
645.2,0.01775
645.5,0.01799
645.8,0.01822
646.1,0.01923
646.4,0.02023
646.7,0.02075
647,0.01873
647.3,0.01772
647.6,0.01671
647.9,0.01178
648.2,0.01186
648.5,0.01194
648.8,0.01335
649.1,0.01092
649.4,0.01068
649.7,0.01044
650,0.01203
650.3,0.01363
650.6,0.01546
650.9,0.01813
651.2,0.01452
651.5,0.01623
651.8,0.01034
652.1,0.01302
652.4,0.01569
652.6,0.01606
652.9,0.0148
653.2,0.01428
653.5,0.01494
653.8,0.01561
654.1,0.01511
654.4,0.01462
654.7,0.01297
655,0.01238
655.3,0.01179
655.6,0.01449
655.9,0.01719
656.2,0.01805
656.5,0.02056
656.8,0.01471
657.1,0.01439
657.4,0.01407
657.7,0.01375
658,0.01398
658.3,0.01421
658.6,0.01457
658.9,0.01492
659.2,0.01769
659.5,0.01646
659.8,0.01632
660.1,0.0198
660.4,0.01936
660.7,0.01893
661,0.01741
661.3,0.01588
661.5,0.01789
661.8,0.0199
662.1,0.02016
662.4,0.02042
662.7,0.02512
663,0.02721
663.3,0.02461
663.6,0.02997
663.9,0.02774
664.2,0.03132
664.5,0.03491
664.8,0.03669
665.1,0.0392
665.4,0.03918
665.7,0.05815
666,0.07713
666.3,0.1359
666.6,0.3643
666.9,2
667.2,2
667.5,2
667.8,2
668.1,2
668.4,2
668.7,2
669,0.7899
669.3,0.3294
669.6,0.1969
669.9,0.1402
670.2,0.1107
670.4,0.09477
670.7,0.07931
671,0.07098
671.3,0.06264
671.6,0.05451
671.9,0.05161
672.2,0.04871
672.5,0.0407
672.8,0.03816
673.1,0.03627
673.4,0.03437
673.7,0.03369
674,0.03301
674.3,0.02416
674.6,0.02605
674.9,0.02793
675.2,0.02626
675.5,0.02491
675.8,0.02639
676.1,0.02788
676.4,0.02065
676.7,0.01724
677,0.01695
677.3,0.01482
677.6,0.01765
677.9,0.01172
678.2,0.01675
678.5,0.01754
678.8,0.01833
679.1,0.01659
679.3,0.01527
679.6,0.01719
679.9,0.01659
680.2,0.01599
680.5,0.01539
680.8,0.01704
681.1,0.01463
681.4,0.01221
681.7,0.01564
682,0.01081
682.3,0.009917
682.6,0.01078
682.9,0.01164
683.2,0.01241
683.5,0.01319
683.8,0.01585
684.1,0.01736
684.4,0.01323
684.7,0.01145
685,0.01272
685.3,0.01282
685.6,0.01293
685.9,0.01209
686.2,0.01125
686.5,0.01531
686.8,0.01466
687.1,0.01401
687.4,0.01421
687.7,0.0144
687.9,0.01591
688.2,0.01269
688.5,0.01329
688.8,0.0139
689.1,0.0144
689.4,0.016
689.7,0.0176
690,0.01782
690.3,0.0212
690.6,0.02473
690.9,0.02428
691.2,0.02382
691.5,0.01719
691.8,0.01307
692.1,0.01648
692.4,0.01989
692.7,0.02088
693,0.02188
693.3,0.02082
693.6,0.02262
693.9,0.01963
694.2,0.01664
694.5,0.0173
694.8,0.01797
695.1,0.01501
695.4,0.01686
695.7,0.0187
696,0.02291
696.3,0.02347
696.6,0.02451
696.8,0.02556
697.1,0.02683
697.4,0.0281
697.7,0.02602
698,0.03178
698.3,0.02765
698.6,0.02353
698.9,0.02378
699.2,0.02403
699.5,0.03284
699.8,0.02579
700.1,0.03568
700.4,0.03826
700.7,0.04084
701,0.04164
701.3,0.04245
701.6,0.04708
701.9,0.05281
702.2,0.06947
702.5,0.07191
702.8,0.08015
703.1,0.08831
703.4,0.09648
703.7,0.1088
704,0.1099
704.3,0.1543
704.6,0.1752
704.9,0.2526
705.2,0.566
705.5,2
705.7,2
706,2
706.3,2
706.6,2
706.9,2
707.2,2
707.5,2
707.8,1.324
708.1,0.6289
708.4,0.4349
708.7,0.2946
709,0.2544
709.3,0.1976
709.6,0.1757
709.9,0.1384
710.2,0.1261
710.5,0.1145
710.8,0.1028
711.1,0.09562
711.4,0.08841
711.7,0.07303
712,0.0704
712.3,0.06777
712.6,0.06161
712.9,0.05737
713.2,0.05287
713.5,0.04838
713.8,0.05386
714.1,0.05194
714.3,0.05001
714.6,0.04563
714.9,0.04803
715.2,0.05043
715.5,0.04292
715.8,0.04137
716.1,0.03982
716.4,0.02312
716.7,0.03008
717,0.02853
717.3,0.02698
717.6,0.03058
717.9,0.02735
718.2,0.02587
718.5,0.0244
718.8,0.02449
719.1,0.02459
719.4,0.02403
719.7,0.0259
720,0.0222
720.3,0.02101
720.6,0.01982
720.9,0.02223
721.2,0.02463
721.5,0.01856
721.8,0.02374
722.1,0.02041
722.4,0.01709
722.7,0.01995
723,0.017
723.2,0.02102
723.5,0.02503
723.8,0.02993
724.1,0.03028
724.4,0.02539
724.7,0.0205
725,0.01993
725.3,0.02033
725.6,0.02073
725.9,0.02507
726.2,0.04067
726.5,0.06743
726.8,0.0942
727.1,0.9083
727.4,2
727.7,2
728,2
728.3,2
728.6,2
728.9,0.7725
729.2,0.2626
729.5,0.1256
729.8,0.0774
730.1,0.06841
730.4,0.03329
730.7,0.02967
731,0.0297
731.3,0.02973
731.6,0.02219
731.9,0.02446
732.1,0.01178
732.4,0.01797
732.7,0.02417
733,0.01556
733.3,0.01435
733.6,0.02459
733.9,0.007496
734.2,0.001309
734.5,0.005048
734.8,0.008789
735.1,0.01512
735.4,0.01282
735.7,0.01051
736,0.01307
736.3,0.008774
736.6,0.01357
736.9,0.01271
737.2,0.01546
737.5,0.006149
737.8,0.01251
738.1,0.01059
738.4,0.008665
738.7,0.006904
739,0.0102
739.3,0.01349
739.6,0.01641
739.9,0.00948
740.2,0.008873
740.5,0.01199
740.8,0.007641
741,0.007999
741.3,0.00836
741.6,-0.001595
741.9,0.003264
742.2,0.008123
742.5,0.008253
742.8,0.008383
743.1,0.01194
743.4,0.006246
743.7,0.006094
744,0.01294
744.3,0.01333
744.6,0.01373
744.9,0.01355
745.2,0.01449
745.5,0.01543
745.8,0.00571
746.1,0.004584
746.4,0.008137
746.7,0.006864
747,0.005592
747.3,0.003955
747.6,0.002318
747.9,0.003718
748.2,0.005119
748.5,0.009955
748.8,0.01479
749.1,0.004569
749.4,0.003344
749.6,0.002121
749.9,0.002123
750.2,0.002127
750.5,0.002253
750.8,0.002951
751.1,0.00365
751.4,0.005567
751.7,0.003365
752,0.005773
752.3,0.002982
752.6,0.004209
752.9,0.005437
753.2,0.006382
753.5,0.007328
753.8,0.0009806
754.1,0.0007479
754.4,0.008133
754.7,0.008202
755,0.008272
755.3,0.002604
755.6,0.0006696
755.9,0.003222
756.2,-0.0003949
756.5,0.004832
756.8,0.0017
757.1,0.00659
757.4,0.0001145
757.7,0.003579
758,0.0001812
758.3,0.0003491
758.5,-0.004483
758.8,0.002715
759.1,0.002965
759.4,0.003217
759.7,-7.822E-05
760,0.001675
